input:a:0,output:b:0
90.78092766474772,181.56185532949544
32.594633310418295,65.18926662083659
62.43643425985058,124.87286851970116
15.374508100543638,30.749016201087276
56.36931906296686,112.73863812593372
69.47977254204169,138.95954508408337
25.795736407264357,51.591472814528714
56.392838427383666,112.78567685476733
59.42943959380839,118.85887918761678
29.3436410620281,58.6872821240562
34.232988983458924,68.46597796691785
9.701310019484666,19.40262003896933
26.633962244419106,53.26792448883821
19.131114682326,38.262229364652
63.830105360215896,127.66021072043179
45.82802505363017,91.65605010726034
11.015461416625971,22.030922833251942
21.387284445727804,42.77456889145561
34.291464020584996,68.58292804116999
67.82334273387004,135.64668546774007
95.58372160902913,191.16744321805825
19.090038239483587,38.18007647896717
11.038128957021021,22.076257914042042
85.76244606731748,171.52489213463497
3.1307793381684212,6.2615586763368425
57.85029337635642,115.70058675271284
54.16262756524098,108.32525513048196
2.041963398533153,4.083926797066306
19.313852001550835,38.62770400310167
98.94598104198475,197.8919620839695
90.94039066360881,181.88078132721762
45.66154327821722,91.32308655643445
67.23087431811894,134.46174863623787
52.25516821186776,104.51033642373552
6.681757383128462,13.363514766256923
63.42797346274277,126.85594692548554
91.19860199058196,182.39720398116393
43.96259353230253,87.92518706460505
12.271461017746432,24.542922035492865
38.55054706428059,77.10109412856119
72.72078342727623,145.44156685455246
39.51589391303641,79.03178782607282
0.2328217561422652,0.4656435122845304
69.5935878225052,139.1871756450104
18.601067971454377,37.202135942908754
45.063019403317625,90.12603880663525
47.59546268883304,95.19092537766608
26.99579910108978,53.99159820217956
48.839038134609744,97.67807626921949
73.24542409664323,146.49084819328647
88.5727308051161,177.1454616102322
4.5433973714256615,9.086794742851323
56.173618361142196,112.34723672228439
77.39231798124047,154.78463596248093
62.3084353364929,124.6168706729858
52.02992160377051,104.05984320754102
1.613160459873919,3.226320919747838
67.92672774275,135.8534554855
6.040658005181232,12.081316010362464
93.21118197319396,186.42236394638792
20.163564711187874,40.32712942237575
30.328740666287313,60.657481332574626
84.98686521707954,169.97373043415908
86.54476325462124,173.0895265092425
49.933957996689315,99.86791599337863
39.1208245693488,78.2416491386976
15.55103238851312,31.10206477702624
65.4739610291428,130.9479220582856
87.01103402565957,174.02206805131914
38.641560266763406,77.28312053352681
67.30906289911889,134.61812579823777
62.79296899654706,125.58593799309412
65.89294386363333,131.78588772726667
7.132280837036797,14.264561674073594
20.39462179569893,40.78924359139786
94.74341805762498,189.48683611524996
12.918109181834215,25.83621836366843
65.83272600755414,131.6654520151083
30.027541362223932,60.055082724447864
54.70853560815995,109.4170712163199
86.6389685674387,173.2779371348774
2.6594871081802363,5.3189742163604725
30.09667265667202,60.19334531334404
76.59267296088521,153.18534592177042
89.69468883836188,179.38937767672377
3.5035646736508053,7.0071293473016105
46.13502687262855,92.2700537452571
98.79585052057291,197.59170104114583
82.14289674372625,164.2857934874525
2.400070209980354,4.800140419960708
5.352026336803917,10.704052673607833
17.186076503909153,34.372153007818305
77.75710393191645,155.5142078638329
68.53161280827574,137.06322561655148
77.05049422532593,154.10098845065187
68.02792764175834,136.05585528351668
88.09887627625767,176.19775255251534
54.69345833785817,109.38691667571634
1.645345946038479,3.290691892076958
29.139800724619537,58.279601449239074
27.1481564227652,54.2963128455304
87.91535244966305,175.8307048993261
81.40844364264369,162.81688728528738
19.719193104764308,39.438386209528616
99.06646062154533,198.13292124309066
74.26493895749327,148.52987791498654
41.38935857077283,82.77871714154566
91.7782407328556,183.5564814657112
26.906085044049057,53.812170088098114
25.294063166001536,50.58812633200307
73.36260104396436,146.72520208792872
68.66892923434528,137.33785846869057
88.23092287769198,176.46184575538396
56.6764799464463,113.3529598928926
1.3110366662779538,2.6220733325559076
2.825816622202193,5.651633244404386
9.29872936673739,18.59745873347478
1.8019405116140086,3.603881023228017
12.018582227538587,24.037164455077175
53.65523729186873,107.31047458373746
94.56147902156701,189.12295804313402
83.3221019260116,166.6442038520232
51.654947052747815,103.30989410549563
29.95590192825769,59.91180385651538
76.6495464310316,153.2990928620632
20.15599666255551,40.31199332511102
8.927550364877202,17.855100729754405
33.410417134945334,66.82083426989067
5.704002771255501,11.408005542511003
22.55388352198009,45.10776704396018
83.12016800636229,166.24033601272458
6.741657798691502,13.483315597383005
20.47683650883574,40.95367301767148
75.316807329977,150.633614659954
65.66783550654279,131.33567101308557
86.72559956841631,173.45119913683263
27.424029641193894,54.84805928238779
77.60658774816723,155.21317549633446
77.08680149174334,154.1736029834867
62.95178730810016,125.90357461620032
44.89995191271904,89.79990382543808
3.6534232680561662,7.3068465361123325
59.188366966537664,118.37673393307533
2.391758895168583,4.783517790337166
47.936532047116046,95.87306409423209
93.01674916488263,186.03349832976525
34.655690723797996,69.31138144759599
10.521795208101093,21.043590416202186
26.580612772071575,53.16122554414315
41.34844619892275,82.6968923978455
76.7449470977154,153.4898941954308
34.20224177411018,68.40448354822036
20.81123381066058,41.62246762132116
64.88712820556613,129.77425641113226
39.205621534189895,78.41124306837979
46.74381023309172,93.48762046618344
33.94703231157556,67.89406462315112
26.530298253189667,53.06059650637933
4.969392335759815,9.93878467151963
77.63332247065524,155.2666449413105
8.56715452404233,17.13430904808466
74.19990118368975,148.3998023673795
2.496264048138519,4.992528096277038
7.4215512300547015,14.843102460109403
15.286383449945706,30.572766899891413
87.49286816975102,174.98573633950204
31.573975334260286,63.14795066852057
91.16172612487209,182.32345224974418
58.1375764959871,116.2751529919742
28.331414911909093,56.662829823818186
20.68376641748856,41.36753283497712
28.179934023551134,56.35986804710227
66.62959045845689,133.25918091691378
56.54717941843155,113.0943588368631
80.04697035198333,160.09394070396667
84.61018245511266,169.22036491022533
23.946227559356547,47.892455118713094
90.41527179313668,180.83054358627336
58.59810181021325,117.1962036204265
70.41694384648419,140.83388769296837
9.914367330669682,19.828734661339364
39.419710701215706,78.83942140243141
14.21956443196839,28.43912886393678
30.05524109023473,60.11048218046946
88.83353643536256,177.66707287072512
87.82748630474032,175.65497260948064
5.127819979764903,10.255639959529805
54.18781062334066,108.37562124668132
84.47576369886526,168.95152739773053
31.757835547593572,63.515671095187145
83.04970505722363,166.09941011444727
7.7255532948687256,15.451106589737451
22.04213746413575,44.0842749282715
1.2478130872863646,2.4956261745727293
95.46086305399216,190.9217261079843
97.92104417593946,195.8420883518789
15.20229424663947,30.40458849327894
34.14128152960173,68.28256305920345
99.91808698774427,199.83617397548855
55.2466988262465,110.493397652493
93.14989467760985,186.2997893552197
40.753866611654146,81.50773322330829
5.789653705643172,11.579307411286344
54.79089590421533,109.58179180843067
56.967770174545485,113.93554034909097
70.36257167938736,140.72514335877472
43.14346306900977,86.28692613801954
55.17255941411777,110.34511882823554
24.110989409883476,48.22197881976695
52.981693848396105,105.96338769679221
68.33804842280972,136.67609684561944
22.172862923511072,44.345725847022145
15.386418058200446,30.772836116400892
65.56821699763418,131.13643399526836
6.840456554455521,13.680913108911042
45.74909066862093,91.49818133724186
96.06987668739102,192.13975337478203
49.76252932391877,99.52505864783754
12.924298601713758,25.848597203427516
91.6080061807237,183.2160123614474
68.69718101361174,137.39436202722348
8.046432285927441,16.092864571854882
7.501181898699016,15.002363797398033
12.417936502528903,24.835873005057806
83.524694831389,167.049389662778
67.29867988865357,134.59735977730713
14.567110458712618,29.134220917425235
95.56804586937176,191.13609173874352
19.07345765641305,38.1469153128261
52.619858226700764,105.23971645340153
18.007295122896316,36.01459024579263
74.21963652687128,148.43927305374257
23.877499068856423,47.754998137712846
85.51289110936644,171.02578221873287
97.9218465092631,195.8436930185262
82.30832763753271,164.61665527506543
62.02919036953316,124.05838073906632
76.26550089521616,152.53100179043233
47.59705015334191,95.19410030668382
56.33519623590166,112.67039247180332
66.31671081255573,132.63342162511145
45.86350681550485,91.7270136310097
35.924354882650846,71.84870976530169
99.93832376172045,199.8766475234409
40.684410577907656,81.36882115581531
92.95110326099272,185.90220652198545
47.01268034350279,94.02536068700557
23.974955864431145,47.94991172886229
71.20147341497083,142.40294682994167
24.708755071448753,49.417510142897505
43.49885328724533,86.99770657449066
90.808789040108,181.617578080216
26.235327888363457,52.470655776726915
30.771922590887336,61.54384518177467
74.61658346574464,149.23316693148928
3.525281243832523,7.050562487665046
47.88567189685212,95.77134379370425
3.6223189724226668,7.2446379448453335
72.33687471233314,144.67374942466628
78.26606568645059,156.53213137290118
91.91687398339113,183.83374796678225
67.2468219873198,134.4936439746396
91.74834634249922,183.49669268499844
50.01302211771903,100.02604423543806
35.81733406049729,71.63466812099458
59.05604489553219,118.11208979106438
21.846384567321365,43.69276913464273
79.95079827689094,159.90159655378187
38.48118155205725,76.9623631041145
87.94330376664168,175.88660753328335
74.27554518699827,148.55109037399654
71.54173241056758,143.08346482113515
50.45259469859119,100.90518939718238
51.69953980173047,103.39907960346093
45.11784700930026,90.23569401860053
38.29223455186226,76.58446910372452
32.28622674228002,64.57245348456004
97.89688569221067,195.79377138442135
6.710602391882404,13.421204783764807
49.05679418696344,98.11358837392687
94.31221191863986,188.62442383727972
38.289063490215746,76.57812698043149
48.428443373817956,96.85688674763591
90.0244716899278,180.0489433798556
45.883350458844696,91.76670091768939
6.745701227588907,13.491402455177814
5.025561462505934,10.051122925011867
91.4819088335835,182.963817667167
55.09816907331745,110.1963381466349
17.667318702376434,35.33463740475287
51.34183936122798,102.68367872245597
78.68864612087528,157.37729224175055
83.67172896336436,167.34345792672872
74.31148186998942,148.62296373997884
59.77250203776023,119.54500407552047
31.408209624189208,62.816419248378416
39.32520048824132,78.65040097648264
74.5897013120421,149.1794026240842
25.95423318348692,51.90846636697384
54.8568048591918,109.7136097183836
69.95520667891564,139.9104133578313
73.48028582110409,146.96057164220818
63.42459539922976,126.84919079845952
86.7634354808819,173.5268709617638
66.9783769393826,133.9567538787652
38.61254348010815,77.2250869602163
15.48365514901664,30.96731029803328
42.56570168734613,85.13140337469225
33.590080873321625,67.18016174664325
46.246184873901065,92.49236974780213
0.0053238416403145195,0.010647683280629039
29.80202199681008,59.60404399362016
38.2650275662179,76.5300551324358
74.22135565280546,148.4427113056109
38.39294298199982,76.78588596399965
54.20393134313041,108.40786268626081
46.42724589453281,92.85449178906562
92.6399448558386,185.2798897116772
70.37016743966024,140.74033487932047
43.15955790985833,86.31911581971666
2.4513170267764783,4.902634053552957
15.433334284253753,30.866668568507507
21.196222488180926,42.39244497636185
74.5060062590868,149.0120125181736
76.47744708748337,152.95489417496674
67.16680930765511,134.33361861531023
49.652837079902945,99.30567415980589
64.98062630260502,129.96125260521003
79.97648752054477,159.95297504108953
59.33343040266704,118.66686080533408
38.64091741385871,77.28183482771742
50.212797954417354,100.42559590883471
27.069031585077987,54.138063170155974
6.807949305108085,13.61589861021617
64.62414721917126,129.24829443834253
32.0583203363349,64.1166406726698
14.548478665822417,29.096957331644834
8.120469801828323,16.240939603656646
32.63835300507096,65.27670601014192
53.952361862985974,107.90472372597195
71.11222469527885,142.2244493905577
30.655321595894303,61.31064319178861
91.02826513141342,182.05653026282684
81.14746226363397,162.29492452726794
49.40174304801063,98.80348609602126
81.30136447280341,162.60272894560683
98.18092345354454,196.36184690708907
3.0244435656083923,6.048887131216785
79.031301411186,158.062602822372
52.551911189933044,105.10382237986609
7.531687482692007,15.063374965384014
78.43534495423508,156.87068990847015
96.64235420223136,193.28470840446272
76.94467421061235,153.8893484212247
76.5169467428379,153.0338934856758
91.20610894858103,182.41221789716207
35.29901209752738,70.59802419505476
94.49613619714655,188.9922723942931
27.21624899109758,54.43249798219516
82.3750566768581,164.7501133537162
60.61257193071865,121.2251438614373
34.24312260806241,68.48624521612481
29.35550014562416,58.71100029124832
14.857708283587467,29.715416567174934
68.21056331151637,136.42112662303273
63.295349678742475,126.59069935748495
88.05930740648971,176.11861481297942
62.592941719275885,125.18588343855177
23.519967725762736,47.03993545152547
76.07985326598477,152.15970653196953
4.990533892131587,9.981067784263175
70.7072457245847,141.4144914491694
51.675085365026455,103.35017073005291
64.6984336185221,129.3968672370442
58.305294800604834,116.61058960120967
78.62473432069662,157.24946864139324
2.457958835479779,4.915917670959558
69.467356739467,138.934713478934
69.79716956030427,139.59433912060854
95.18270677051733,190.36541354103466
40.15010982967219,80.30021965934438
91.57981955269945,183.1596391053989
77.84149485672064,155.6829897134413
27.864387192589934,55.72877438517987
98.04613947406192,196.09227894812383
48.24733181882562,96.49466363765124
23.836215864323695,47.67243172864739
15.863931960734657,31.727863921469314
22.102030087900793,44.20406017580159
5.926439905968872,11.852879811937743
79.11829601865425,158.2365920373085
7.887466511800034,15.774933023600068
61.13708989435443,122.27417978870886
50.898397573830636,101.79679514766127
53.88743709908629,107.77487419817258
84.94467099385245,169.8893419877049
32.0034651985061,64.0069303970122
0.5666742874794073,1.1333485749588146
52.90795704156934,105.81591408313868
25.319510348554218,50.639020697108435
84.46514281038725,168.9302856207745
36.95106506342053,73.90213012684106
52.546811428707116,105.09362285741423
58.51882238043723,117.03764476087446
